SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501712,12,Independent,Fuel n Go Meadows,1 Battunga Road,5201,-35.182092,138.755962,4,LPG,1059.0,2022-12-06T05:48:51,2022-12-08 14:00:05.787271,2022-12-08
61501714,3421073,EG Ampol,EG Ampol Port Lincoln,Mortlock Tce & Boston St,5606,-34.724927,135.858734,4,LPG,1269.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501715,3421073,EG Ampol,EG Ampol Stirling,66 Mount Barker Rd,5152,-35.007556,138.720143,4,LPG,999.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501720,20,Shell,Shell Get & Go Glossop,2 Anderson Terrace,5344,-34.271302,140.530343,4,LPG,1199.0,2022-12-07T00:04:07.253,2022-12-08 14:00:05.787271,2022-12-08
61501721,3421066,Ampol,Ampol Victor Harbor,20 Hindmarsh Rd,5211,-35.538741,138.638352,4,LPG,1159.0,2022-12-07T00:48:09.737,2022-12-08 14:00:05.787271,2022-12-08
61501819,169,On the Run,OTR Two Wells,Cnr Old Port Wakefield Rd & Artesian Rd,5501,-34.609693,138.529046,4,LPG,1199.0,2022-12-08T02:48:00,2022-12-08 14:00:05.787271,2022-12-08
61501911,3421066,Ampol,Hunts Fuel Kadina,7 Martin Terrace,5554,-33.967227,137.717878,4,LPG,1149.0,2022-12-02T04:05:36.147,2022-12-08 14:00:05.787271,2022-12-08
61501916,3421073,EG Ampol,EG Ampol Noarlunga Centre,Goldsmith Dr,5168,-35.144225,138.497624,4,LPG,899.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501926,16,Mobil,Mobil Dublin,Lot 1 Port Wakefield Road,5501,-34.452704,138.353401,4,LPG,1079.0,2022-12-07T10:25:19.007,2022-12-08 14:00:05.787271,2022-12-08
61501930,16,Mobil,Mobil Kapunda,122 Main Street,5373,-34.345846,138.912049,4,LPG,1159.0,2022-12-07T20:47:39.943,2022-12-08 14:00:05.787271,2022-12-08
