SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61401024,113,7 Eleven,7-Eleven Runaway Bay,20 Bayview St & Broadwater St,4216,-27.923584,153.403769,2,Unleaded,2379.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401025,3421066,Ampol,Ampol Foodary Labrador North,150 Brisbane Rd,4215,-27.935041,153.390893,2,Unleaded,1979.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401029,2,Caltex,Caltex Southport,168 Marine Pde,4215,-27.956955,153.409438,2,Unleaded,1979.0,2023-09-23T02:12:35.59,2023-10-01 14:00:04.568982,2023-10-01
61401030,57,Metro Fuel,Metro Nerang,2 Spencer Rd,4211,-27.996955,153.340494,2,Unleaded,1979.0,2023-09-29T02:55:02,2023-10-01 14:00:04.568982,2023-10-01
61401033,111,Coles Express,Coles Express Yatala, Henry Hester Drv (Cnr Macpherson Rd),4207,-27.729217,153.224298,2,Unleaded,2379.0,2023-09-28T01:20:31.513,2023-10-01 14:00:04.568982,2023-10-01
61401035,5,BP,BP Johnston Street,69 Johnston St,4215,-27.964992,153.404009,2,Unleaded,1949.0,2023-09-29T19:59:28.047,2023-10-01 14:00:04.568982,2023-10-01
61401038,57,Metro Fuel,Southport Metro,174 Nerang Street,4215,-27.974009,153.402823,2,Unleaded,1949.0,2023-09-30T08:22:09,2023-10-01 14:00:04.568982,2023-10-01
61401039,111,Coles Express,Coles Express Southport,34 Ferry Rd & Meron St,4215,-27.974753,153.410762,2,Unleaded,1979.0,2023-09-26T23:30:44.38,2023-10-01 14:00:04.568982,2023-10-01
61401044,5,BP,BP Ashmore Village,170 Cotlew Street,4214,-27.986755,153.382258,2,Unleaded,1979.0,2023-09-16T06:11:58,2023-10-01 14:00:04.568982,2023-10-01
61401046,111,Coles Express,Coles Express Benowa, Ashmore Rd (Cnr Glyn St),4217,-28.010219,153.392748,2,Unleaded,2379.0,2023-09-27T00:15:46.51,2023-10-01 14:00:04.568982,2023-10-01
61401051,113,7 Eleven,7-Eleven Surfers Paradise,94-102 Ferny Avenue,4217,-27.995442,153.427467,2,Unleaded,2379.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401053,111,Coles Express,Coles Express Surfers Paradise, 2824 Gold Coast Hwy (Cnr Monaco St),4217,-28.017546,153.429031,2,Unleaded,2379.0,2023-09-30T00:30:38.147,2023-10-01 14:00:04.568982,2023-10-01
61401054,3421066,Ampol,Ampol Foodary Broadbeach,2745 Gold Coast Hwy,4218,-28.025426,153.429381,2,Unleaded,2379.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401057,111,Coles Express,Coles Express Miami,2142 Gold Coast Highway,4220,-28.063796,153.437818,2,Unleaded,2379.0,2023-09-29T23:45:37.853,2023-10-01 14:00:04.568982,2023-10-01
61401061,3421139,Pearl Energy,Pearl Energy Southport,519 Olsen Avenue,4214,-27.976319,153.381087,2,Unleaded,1955.0,2023-09-29T00:54:40.89,2023-10-01 14:00:04.568982,2023-10-01
61401062,113,7 Eleven,7-Eleven Ashmore,400 Nerang Rd,4214,-27.978765,153.379636,2,Unleaded,1979.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401064,113,7 Eleven,7-Eleven Palm Beach,1186 Gold Coast Hwy & Eighth Av,4221,-28.118283,153.470756,2,Unleaded,2377.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401067,5,BP,BP Tugun,468 Golden Four Dr,4224,-28.142699,153.493365,2,Unleaded,2299.0,2023-09-18T01:12:45.05,2023-10-01 14:00:04.568982,2023-10-01
61401068,111,Coles Express,Coles Express Tugun, Gold Coast Hwy (Cnr Toolona & Maud St),4224,-28.143595,153.493539,2,Unleaded,2379.0,2023-09-30T00:00:38.883,2023-10-01 14:00:04.568982,2023-10-01
61401080,5094,Puma Energy,Puma Tugun,502 Gold Coast Hwy & Pacific Hwy,4224,-28.141643,153.491371,2,Unleaded,2377.0,2023-09-29T01:48:58,2023-10-01 14:00:04.568982,2023-10-01
61401083,2,Caltex,Caltex Miami,2133 Gold Coast Highway,4220,-28.065989,153.439787,2,Unleaded,2379.0,2023-09-29T01:52:50,2023-10-01 14:00:04.568982,2023-10-01
61401090,12,Independent,Brians Auto Centre Miami,2064 Gold Coast Hwy,4220,-28.068475,153.441023,2,Unleaded,2379.0,2023-09-30T20:16:13.807,2023-10-01 14:00:04.568982,2023-10-01
61401092,5,BP,BP Connect Oxenford,5 Old Pacific Hwy,4210,-27.897219,153.313775,2,Unleaded,2379.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401094,5,BP,BP Connect Labrador,118 Frank St & Baker St,4215,-27.945819,153.408203,2,Unleaded,2379.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401106,5,BP,BP Newstead,20 Commercial Rd & Stratton St,4006,-27.452584,153.041807,2,Unleaded,2379.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401117,86,Liberty,Liberty Highgate Hill,22 Gladstone Road,4101,-27.483891,153.020309,2,Unleaded,2349.0,2023-09-29T02:16:45.87,2023-10-01 14:00:04.568982,2023-10-01
61401118,113,7 Eleven,7-Eleven East Brisbane,Vulture Street,4169,-27.484763,153.039958,2,Unleaded,1979.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401119,5,BP,BP East Brisbane,41-49 Lytton Road,4169,-27.479316,153.043606,2,Unleaded,1899.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401124,3421066,Ampol,Ampol Foodary Woolloongabba,118 Logan Rd,4102,-27.490713,153.040173,2,Unleaded,1979.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401126,5,BP,BP Milton,119 Milton Rd,4064,-27.467628,153.007504,2,Unleaded,2379.0,2023-09-28T20:15:18.607,2023-10-01 14:00:04.568982,2023-10-01
61401128,111,Coles Express,Coles Express Balmoral, 209 Oxford St (Cnr Hawthorne Rd),4171,-27.452187,153.061914,2,Unleaded,2379.0,2023-09-29T23:45:37.87,2023-10-01 14:00:04.568982,2023-10-01
61401131,20,Shell,Shell Galloway Hills,1 Hawthorne Road,4171,-27.472458,153.059572,2,Unleaded,1999.0,2023-10-01T00:13:43.523,2023-10-01 14:00:04.568982,2023-10-01
61401132,5,BP,BP Stanley Street East,979 Stanley Street East,4169,-27.488386,153.047595,2,Unleaded,1979.0,2023-09-19T04:22:15.37,2023-10-01 14:00:04.568982,2023-10-01
61401134,3421066,Ampol,Ampol Foodary Camp Hill,424 Old Cleveland Rd & Bennetts Rd,4152,-27.491928,153.064863,2,Unleaded,2379.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401136,2,Caltex,Caltex Norman Park,164 Bennetts Rd & Milsom St,4170,-27.483909,153.063748,2,Unleaded,2379.0,2023-09-28T23:07:44.39,2023-10-01 14:00:04.568982,2023-10-01
61401137,110,Freedom Fuels,Freedom Fuels Seven Hills,184 Oateson Skyline Drive,4170,-27.479358,153.071094,2,Unleaded,2379.0,2023-09-28T22:27:36.86,2023-10-01 14:00:04.568982,2023-10-01
61401138,111,Coles Express,Coles Express Camp Hill, 720 Old Cleveland Rd (Cnr Arrol St),4152,-27.492931,153.082534,2,Unleaded,2379.0,2023-09-29T01:20:31.86,2023-10-01 14:00:04.568982,2023-10-01
61401140,5094,Puma Energy,Puma Morningside,"24 Junction Rd, Morningside QLD 4170, Australia",4170,-27.466402910118084,153.07830476837023,2,Unleaded,2379.0,2023-09-29T04:11:24.56,2023-10-01 14:00:04.568982,2023-10-01
