address,lat,long,convenient
124 Charters Towers Rd & Ahearne St,-19.278282,146.800673,True
Cambridge Dr,-27.524938,153.221396,True
74 Roberts St,-23.529571,148.155363,True
Nicklin Way,-26.719285,153.129257,True
440 Brisbane Road,-27.928017,153.362508,True
Bruce Hwy & Quarry Rd,-25.486688,152.664331,True
1/3 Currumbin Court,-27.534996,153.206193,True
27-49 Grand Plz Dr,-27.663969,153.042309,True
502 Browns Plains Rd,-27.678034,153.082433,True
118 George St,-27.716894,153.205767,True
Pacific Highway,-27.732878,153.227744,True
159 Beenleigh-Beaudesert Road,-27.735692,153.193944,True
412 Sumners Rd,-27.562065,152.921774,False
72 Caloundra Road,-26.794684,153.104626,True
354 Redbank Plains Rd,-27.645375,152.872361,True
2785 Waterford-Tamborine Road,-27.880379,153.129365,True
Pacific Hwy & Abrahams Rd,-27.861093,153.308949,True
Racecourse Road,-19.316049,146.819903,True
