address,lat,long,convenient
2 Belvidere Road,-34.083531,138.780335,True
Lot 22 Hutchison Road,-29.011316,134.755059,False
1 Blyth Terrace,-34.067839,137.594084,False
104 Lincoln Highway,-34.629721,135.863522,True
7 Barrier Highway,-32.580011,139.564745,True
12 Princes Highway,-36.822277,139.864236,True
371 Angaston Road,-34.493784,139.027739,True
114 Swanport Rd,-35.131249,139.280361,True
1 Black Oak Dr,-30.593349,138.403885,True
8 South Tce,-34.176238,139.085487,True
99 Adelaide Road,-34.910903,139.298167,False
Dukes Hwy,-35.879486,140.050888,True
65 Princes Hwy East,-35.112626,139.295536,True
48 Wells St,-32.797225,134.209724,True
75 Hay Tce,-32.403903,134.531733,True
46 Gordon Street,-36.961811,140.740351,True
20 Bookpurnong Tce,-34.449739,140.574178,True
61660 Eyre Highway,-31.792225,132.224821,True
12905 Sturt Highway,-34.188098,140.004147,True
15442 Eyre Highway,-33.145673,136.415667,True
4765 Augusta Highway,-33.773355,138.211885,True
Cnr Bookpurnong Tce & French St,-34.427778,140.594038,True
Bookpurnong Tce,-34.452812,140.569685,True
24 Adelaide Rd,-35.066786,138.856472,True
231-237 South Rd,-34.889769,138.570163,True
37-39 Adelaide Road,-34.459039,138.924982,False
50 Adelaide Rd,-34.914907,139.302362,False
26 Olympic Way,-30.553742,136.893518,False
186 Main North Rd,-33.836127,138.614242,True
16-18 Stuart Street,-32.825318,138.188053,True
66 Wellington Road,-35.081219,138.867903,True
118 Main Rd & Three Chain Rd,-33.185041,138.020967,True
6 Vohr Street,-33.203239,138.603622,True
109 Gordon Street,-36.969153,140.739928,True
392 Churchill Road,-34.862848,138.583059,True
248 Curtis Road,-34.672423,138.681396,False
404-406 Churchill Road,-34.862496,138.581425,True
2-8 Railway Terrace,-34.261528,135.728911,True
938-942 Port Road,-34.877439,138.528884,True
23 Spalding Road,-33.206211,138.602356,True
60 Main Street,-34.989675,137.398747,True
1942 Bookpurnong Road,-34.445901,140.579661,True
241 Smith Street,-36.952567,140.755656,True
15 Main Street,-33.498376,138.607477,True
72-76 Onkaparinga Valley Road,-34.950052,138.876675,True
3 Bay Road,-32.796674,134.210938,True
40 Graham Road,-37.814645,140.752685,True
LOT 44 Roseworthy Road,-34.533148,138.756452,True
8-10 Edithburgh Road,-35.020026,137.606119,True
1 Beerworth Avenue,-33.022515,137.565206,True
2 Minnie Terrace,-34.075873,137.545708,False
"Unit 1, 1 Burrett Way",-35.055226,138.851918,True
30 High Street,-33.033962,138.269445,True
6 Hercules Road,-37.911094,140.395992,False
14-18 Fourth Street,-34.033849,139.667853,True
827-837 Port Road,-34.878151,138.532189,True
606-610 Marion Road,-34.983908,138.555755,True
113 Main North Road,-34.887954,138.603458,True
2 Dutton Road,-35.065046,138.864248,False
 2-6 Pilatus Dr Cnr Heaslip Rd,-34.715713,138.601766,False
885 Port Wakefield Road,-34.768762,138.593695,True
177-181 Adelaide Road,-35.129121,139.250482,True
 Cnr Hamstead Rd and Folland Ave,-34.859057,138.618705,True
7-9 Central Link,-34.805375,138.614855,True
73-77 Torrens Road,-34.895622,138.581368,True
1102 South Road,-34.991857,138.574453,True
 Cnr Old Sturt Hwy and Murray Street,-34.457251,139.002859,True
 Cnr Frederick Rd and West Lakes Boulevard,-34.880102,138.503229,False
96 Grand Junction Road,-34.848948,138.590829,True
115 Victoria Road,-34.832482,138.501058,True
382 Main North Road,-34.863774,138.601016,True
366-368 Anzac Highway,-34.968116,138.548584,True
596-600 North East Road,-34.854565,138.662476,True
2 Cavan Road,-34.834685,138.598384,True
Lot 10 Augusta Highway,-32.512044,137.802409,True
237 Curtis Road,-34.673811,138.683248,False
137 Beach Road,-35.505132,138.776311,True
543 Dukes Highway,-35.304316,139.500756,True
1 Deviation Road,-36.959196,140.731866,True
23-25 Murray Street,-34.500803,139.049337,True
68-72 North East Road,-34.888573,138.614673,True
47 Eric Road,-35.186464,138.490542,True
216 Main South Road,-35.452294,138.328517,True
91 Old Princes Highway,-35.036535,138.913664,False
 Hanson Road (Cnr First Avenue),-34.872133,138.548398,False
48-50 Playford Avenue,-33.029718,137.568326,True
2 Shearer Drive,-35.180994,138.487253,True
7 O'Leary Road,-37.810794,140.753781,True
46 Philip Highway,-34.727381,138.665186,False
76 How Road,-35.278096,138.471766,True
1-7 Port Road,-34.868422,138.517162,True
15 South Terrace,-35.258729,138.896325,True
11406 Augusta Highway,-33.220986,138.105832,True
817 North East Road,-34.840799,138.673822,True
 Cnr St Vincents & Perkins Drive,-34.843167,138.514511,True
207-209 Regency Road,-34.875198,138.572743,True
226 Bridge Road,-34.821023,138.638283,False
348 North East Road,-34.869042,138.640386,True
993-997 South Road,-34.982174,138.574316,True
323 North East Road,-34.871581,138.636481,True
43-46 Flinders Highway,-33.641933,134.889567,True
2 Port Victoria Road,-34.379442,137.667836,False
702 Main North Road,-34.841243,138.604345,True
225 Womma Road,-34.697785,138.655848,False
11-19 Clare Street,-34.852554,138.508188,True
2 Eyre Boulevard,-34.696155,138.653238,False
130-136 Anzac Highway,-34.955195,138.568874,True
154-156 Grange Road,-34.904983,138.551039,True
2-10 Hamilton Terrace,-34.877181,138.688889,True
14 Commercial Road,-35.076793,138.521003,True
